timestamp,api_cpu_cores,app_cpu_cores,db_cpu_cores
2026-04-27T13:53:12+00:00,0.0057,0.0008,0.0046
2026-04-27T13:53:27+00:00,0.0057,0.0008,0.0045
2026-04-27T13:53:42+00:00,0.0056,0.0009,0.0046
2026-04-27T13:53:57+00:00,0.0057,0.0008,0.0046
2026-04-27T13:54:12+00:00,0.0055,0.0009,0.0046
2026-04-27T13:54:27+00:00,0.0327,0.0118,0.005
2026-04-27T13:54:42+00:00,0.0696,0.0458,0.0056
2026-04-27T13:54:57+00:00,0.078,0.0792,0.0063
2026-04-27T13:55:12+00:00,0.1439,0.1302,0.0069
