timestamp,api_replicas,app_replicas,db_replicas
2026-04-27T13:53:12+00:00,1.0,1.0,1.0
2026-04-27T13:53:27+00:00,1.0,1.0,1.0
2026-04-27T13:53:42+00:00,1.0,1.0,1.0
2026-04-27T13:53:57+00:00,1.0,1.0,1.0
2026-04-27T13:54:12+00:00,1.0,1.0,1.0
2026-04-27T13:54:27+00:00,1.0,1.0,1.0
2026-04-27T13:54:42+00:00,1.0,1.0,1.0
2026-04-27T13:54:57+00:00,2.0,2.0,1.0
2026-04-27T13:55:12+00:00,2.0,2.0,1.0
